Sensor,Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,Period,Temperature (°C),Humidity (%RH),Pressure (hPa),NO2 (ppm),NO2 (µg/m3),CO (ppm),CO (mg/m3),O3 (ppm),O3 (µg/m3),NO (ppm),NO (µg/m3),PM1 (µg/m3),PM2.5 (µg/m3),PM10 (µg/m3),UPT (s)
AQT530_T3810933,1648644538,2022-03-30T14:48:58,2022-03-30,14:48:58,14.8,2280,Day,12.4,71.9,986.6,,,0.268,0.0003119393691302695,0.066,0.13164593687285103,0.156,0.1945417778492628,4.8,7.4,8.3,2341
AQT530_T3810933,1648644598,2022-03-30T14:49:58,2022-03-30,14:49:58,14.816666666666666,2340,Day,12.4,70.7,986.6,-0.0,-0.0,0.299,0.00034802190809683043,0.06,0.11967812442986459,0.147,0.18331821374257457,4.8,7.4,8.3,2401
AQT530_T3810933,1648644658,2022-03-30T14:50:58,2022-03-30,14:50:58,14.833333333333334,2400,Day,12.3,70.4,986.6,,,0.313,0.00036444487736908543,0.055,0.10974337967549076,0.138,0.17215493853048636,4.8,7.4,8.3,2461
AQT530_T3810933,1648644718,2022-03-30T14:51:58,2022-03-30,14:51:58,14.85,2460,Day,12.3,71.1,986.5,,,0.316,0.0003679006657315843,0.052000000000000005,0.10374686048676494,0.13,0.16215850433374038,8.0,11.8,32.9,2521
AQT530_T3810933,1648644778,2022-03-30T14:52:58,2022-03-30,14:52:58,14.866666666666667,2520,Day,12.3,70.5,986.5,,,0.336,0.00039118551799307693,0.049,0.09776146468945157,0.122,0.15217951945166405,8.0,11.8,32.9,2581
AQT530_T3810933,1648644838,2022-03-30T14:53:58,2022-03-30,14:53:58,14.883333333333333,2580,Day,12.3,70.5,986.5,,,0.365,0.0004249485537722413,0.047,0.09377120082457599,0.114,0.14220053456958773,8.0,11.8,32.9,2641
AQT530_T3810933,1648644898,2022-03-30T14:54:58,2022-03-30,14:54:58,14.9,2640,Day,12.3,70.8,986.5,-0.0,-0.0,0.36700000000000005,0.00042727703899839067,0.046,0.09177606889213819,0.106,0.1322215496875114,8.0,11.8,32.9,2701
AQT530_T3810933,1648644958,2022-03-30T14:55:58,2022-03-30,14:55:58,14.916666666666666,2700,Day,12.3,71.6,986.5,-0.0,-0.0,0.364,0.00042378431115916665,0.045,0.08978093695970042,0.099,0.12348993791569463,8.0,11.8,32.9,2761
AQT530_T3810933,1648645018,2022-03-30T14:56:58,2022-03-30,14:56:58,14.933333333333334,2760,Day,12.3,72.5,986.5,,,0.376,0.00043775522251606223,0.043,0.08579067309482485,0.094,0.1172530723643969,8.0,11.8,32.9,2821
AQT530_T3810933,1648645078,2022-03-30T14:57:58,2022-03-30,14:57:58,14.95,2820,Day,12.2,73.7,986.5,,,0.39,0.00045421374109633845,0.04,0.0798332448031353,0.08800000000000001,0.10980730184151251,8.0,11.8,32.9,2881
AQT530_T3810933,1648645138,2022-03-30T14:58:58,2022-03-30,14:58:58,14.966666666666667,2880,Day,12.2,73.3,986.5,,,0.39,0.00045421374109633845,0.036000000000000004,0.07184992032282178,0.08199999999999999,0.10232044035231844,8.0,11.8,32.9,2941
AQT530_T3810933,1648645198,2022-03-30T14:59:58,2022-03-30,14:59:58,14.983333333333333,2940,Day,12.1,72.1,986.4,-0.0,-0.0,0.384,0.0004473372707101652,0.033,0.06587883761797327,0.076,0.09485720813482873,8.0,11.8,32.9,3001
AQT530_T3810933,1648645258,2022-03-30T15:00:58,2022-03-30,15:00:58,15.0,3000,Day,12.1,73.3,986.4,0.0,0.0,0.37799999999999995,0.0004403476258553188,0.03,0.059889852379975704,0.071,0.08861660233648472,8.0,11.8,32.9,3060
AQT530_T3810933,1648645318,2022-03-30T15:01:58,2022-03-30,15:01:58,15.016666666666667,3060,Day,12.0,75.7,986.4,,,0.37799999999999995,0.000440502052517025,0.026000000000000002,0.05192274126788122,0.067,0.08365344405856628,6.4,9.8,13.1,3120
AQT530_T3810933,1648645378,2022-03-30T15:02:58,2022-03-30,15:02:58,15.033333333333333,3120,Day,12.1,74.5,986.4,,,0.38299999999999995,0.00044617232990102414,0.024,0.04791188190398056,0.062,0.07738351189946555,6.4,9.8,13.1,3180
AQT530_T3810933,1648645438,2022-03-30T15:03:58,2022-03-30,15:03:58,15.05,3180,Day,12.1,72.9,986.4,-0.0,-0.0,0.38,0.000442677507473601,0.021,0.04192289666598299,0.057999999999999996,0.07239102726079034,6.4,9.8,13.1,3240
AQT530_T3810933,1648645498,2022-03-30T15:04:58,2022-03-30,15:04:58,15.066666666666666,3240,Day,12.1,72.5,986.4,,,0.373,0.0004345229218096135,0.02,0.039926568253317134,0.054000000000000006,0.06739854262211516,6.4,9.8,13.1,3300
AQT530_T3810933,1648645558,2022-03-30T15:05:58,2022-03-30,15:05:58,15.083333333333334,3300,Day,12.2,73.0,986.4,,,0.375,0.0004366997097522596,0.018000000000000002,0.03592131850300628,0.05,0.06238418797888997,6.4,9.8,13.1,3360
AQT530_T3810933,1648645618,2022-03-30T15:06:58,2022-03-30,15:06:58,15.1,3360,Day,12.2,73.2,986.4,,,0.38,0.0004425223725489564,0.017,0.03392568969728371,0.046,0.057393452940578765,6.4,9.8,13.1,3420
AQT530_T3810933,1648645678,2022-03-30T15:07:58,2022-03-30,15:07:58,15.116666666666667,3420,Day,12.2,71.9,986.4,-0.0,-0.0,0.38,0.0004425223725489564,0.018000000000000002,0.03592131850300628,0.042,0.05240271790226758,6.4,9.8,13.1,3480
AQT530_T3810933,1648645738,2022-03-30T15:08:58,2022-03-30,15:08:58,15.133333333333333,3480,Day,12.2,72.9,986.4,,,0.39799999999999996,0.00046348395861706474,0.013999999999999999,0.027938803280115995,0.040999999999999995,0.051155034142689765,6.4,9.8,13.1,3540
AQT530_T3810933,1648645798,2022-03-30T15:09:58,2022-03-30,15:09:58,15.15,3540,Day,12.3,72.0,986.4,,,0.408,0.0004749628349954608,0.013000000000000001,0.02593408595644829,0.038,0.047395373306112966,6.4,9.8,13.1,3600
AQT530_T3810933,1648645858,2022-03-30T15:10:58,2022-03-30,15:10:58,15.166666666666666,3600,Day,12.3,72.1,986.3,,,0.42,0.0004888827627934259,0.012,0.023936729345728,0.036000000000000004,0.044896327979081094,6.4,9.8,13.1,3660
AQT530_T3810933,1648645918,2022-03-30T15:11:58,2022-03-30,15:11:58,15.183333333333334,3660,Day,12.4,72.7,986.3,,,0.433,0.0005038383416202069,0.011000000000000001,0.021934317781217145,0.034,0.04238723826683162,7.7,10.9,20.2,3720
AQT530_T3810933,1648645978,2022-03-30T15:12:58,2022-03-30,15:12:58,15.2,3720,Day,12.4,72.5,986.3,,,0.43,0.0005003475447960485,0.01,0.01994028889201558,0.032,0.039893871309959174,7.7,10.9,20.2,3780
AQT530_T3810933,1648646038,2022-03-30T15:13:58,2022-03-30,15:13:58,15.216666666666667,3780,Day,12.5,71.9,986.3,,,0.426,0.0004955196173837225,0.012,0.023919969864302667,0.027999999999999997,0.03489491714856987,7.7,10.9,20.2,3840
AQT530_T3810933,1648646098,2022-03-30T15:14:58,2022-03-30,15:14:58,15.233333333333333,3840,Day,12.5,71.8,986.3,,,0.42200000000000004,0.0004908668510233121,0.011000000000000001,0.021926639042277454,0.026000000000000002,0.03240242306652917,7.7,10.9,20.2,3900
AQT530_T3810933,1648646158,2022-03-30T15:15:58,2022-03-30,15:15:58,15.25,3900,Day,12.6,71.4,986.3,,,0.429,0.0004988345607657,0.011000000000000001,0.021918965677783217,0.025,0.031145272726812223,7.7,10.9,20.2,3960
AQT530_T3810933,1648646218,2022-03-30T15:16:58,2022-03-30,15:16:58,15.266666666666667,3960,Day,12.6,69.7,986.3,,,0.43,0.0004999973452896294,0.01,0.019926332434348375,0.023,0.028653650908667245,7.7,10.9,20.2,4020
AQT530_T3810933,1648646278,2022-03-30T15:17:58,2022-03-30,15:17:58,15.283333333333333,4020,Day,12.6,68.9,986.2,,,0.423,0.0004918079846315915,0.01,0.019924312122837236,0.022000000000000002,0.027405061145290847,7.7,10.9,20.2,4080
AQT530_T3810933,1648646338,2022-03-30T15:18:58,2022-03-30,15:18:58,15.3,4080,Day,12.6,68.0,986.2,,,0.413,0.000480181318328244,0.009000000000000001,0.01793188091055352,0.02,0.024913691950264397,7.7,10.9,20.2,4140
AQT530_T3810933,1648646398,2022-03-30T15:19:58,2022-03-30,15:19:58,15.316666666666666,4140,Day,12.7,68.1,986.2,,,0.40399999999999997,0.00046955299564713107,0.009000000000000001,0.017925607731994645,0.018000000000000002,0.02241447866821497,7.7,10.9,20.2,4200
AQT530_T3810933,1648646458,2022-03-30T15:20:58,2022-03-30,15:20:58,15.333333333333334,4200,Day,12.7,70.2,986.2,,,0.41200000000000003,0.00047885107476885644,0.009000000000000001,0.017925607731994645,0.017,0.021169229853314136,7.7,10.9,20.2,4260
AQT530_T3810933,1648646518,2022-03-30T15:21:58,2022-03-30,15:21:58,15.35,4260,Day,12.7,69.1,986.2,,,0.405,0.00047071525553734684,0.008,0.01593387353955079,0.016,0.0199239810384133,6.0,8.7,11.1,4320
AQT530_T3810933,1648646578,2022-03-30T15:22:58,2022-03-30,15:22:58,15.366666666666667,4320,Day,12.8,67.4,986.2,,,0.406,0.00047171249443947797,0.008,0.01592830128092531,0.013999999999999999,0.017427386719187393,6.0,8.7,11.1,4380
AQT530_T3810933,1648646638,2022-03-30T15:23:58,2022-03-30,15:23:58,15.383333333333333,4380,Day,12.8,68.8,986.2,,,0.402,0.00046706508070115796,0.008,0.01592830128092531,0.013999999999999999,0.017427386719187393,6.0,8.7,11.1,4440
AQT530_T3810933,1648646698,2022-03-30T15:24:58,2022-03-30,15:24:58,15.4,4440,Day,12.8,68.4,986.2,,,0.397,0.0004612558135282579,0.008,0.01592830128092531,0.013000000000000001,0.016182573382102588,6.0,8.7,11.1,4500
AQT530_T3810933,1648646758,2022-03-30T15:25:58,2022-03-30,15:25:58,15.416666666666666,4500,Day,12.8,69.5,986.2,-0.0,-0.0,0.39,0.0004531228394861981,0.009000000000000001,0.017919338941040978,0.013000000000000001,0.016182573382102588,6.0,8.7,11.1,4559
AQT530_T3810933,1648646818,2022-03-30T15:26:58,2022-03-30,15:26:58,15.433333333333334,4560,Day,12.8,66.4,986.2,,,0.386,0.00044847542574787797,0.008,0.01592830128092531,0.011000000000000001,0.01369294670793296,6.0,8.7,11.1,4619
AQT530_T3810933,1648646878,2022-03-30T15:27:58,2022-03-30,15:27:58,15.45,4620,Day,12.7,68.2,986.2,,,0.38799999999999996,0.0004509568374036804,0.008,0.01593387353955079,0.012,0.014942985778809977,6.0,8.7,11.1,4679
AQT530_T3810933,1648646938,2022-03-30T15:28:58,2022-03-30,15:28:58,15.466666666666667,4680,Day,12.7,68.2,986.2,,,0.38299999999999995,0.00044514553795260193,0.008,0.01593387353955079,0.011000000000000001,0.01369773696390915,6.0,8.7,11.1,4739
AQT530_T3810933,1648646998,2022-03-30T15:29:58,2022-03-30,15:29:58,15.483333333333333,4740,Day,12.7,67.9,986.2,,,0.377,0.00043817197861130793,0.008,0.01593387353955079,0.009000000000000001,0.011207239334107486,6.0,8.7,11.1,4799
AQT530_T3810933,1648647058,2022-03-30T15:30:58,2022-03-30,15:30:58,15.5,4800,Day,12.6,67.3,986.2,,,0.37,0.00043018665322385065,0.008,0.01593944969826979,0.008,0.009965476780105759,6.0,8.7,11.1,4859
AQT530_T3810933,1648647118,2022-03-30T15:31:58,2022-03-30,15:31:58,15.516666666666667,4860,Day,12.5,67.4,986.2,,,0.365,0.0004245218841611222,0.008,0.01594502976117834,0.008,0.009968965481936709,5.0,7.6,9.5,4919
AQT530_T3810933,1648647178,2022-03-30T15:32:58,2022-03-30,15:32:58,15.533333333333333,4920,Day,12.5,67.4,986.2,,,0.359,0.00041754344222970656,0.008,0.01594502976117834,0.006999999999999999,0.008722844796694619,5.0,7.6,9.5,4979
AQT530_T3810933,1648647238,2022-03-30T15:33:58,2022-03-30,15:33:58,15.55,4980,Day,12.4,69.6,986.1,,,0.35200000000000004,0.0004095037721459129,0.008,0.015948996351143926,0.008,0.00997144542703811,5.0,7.6,9.5,5039
AQT530_T3810933,1648647298,2022-03-30T15:34:58,2022-03-30,15:34:58,15.566666666666666,5040,Day,12.4,70.3,986.2,,,0.349,0.000406054856861265,0.008,0.015950613732378195,0.006999999999999999,0.008725899548855956,5.0,7.6,9.5,5099
AQT530_T3810933,1648647358,2022-03-30T15:35:58,2022-03-30,15:35:58,15.583333333333334,5100,Day,12.4,70.7,986.1,,,0.345,0.00040136023122255664,0.008,0.015948996351143926,0.006999999999999999,0.008725014748658343,5.0,7.6,9.5,5159
AQT530_T3810933,1648647418,2022-03-30T15:36:58,2022-03-30,15:36:58,15.6,5160,Day,12.4,70.3,986.1,,,0.342,0.00039787014225540405,0.008,0.015948996351143926,0.006,0.00747858407027858,5.0,7.6,9.5,5219
AQT530_T3810933,1648647478,2022-03-30T15:37:58,2022-03-30,15:37:58,15.616666666666667,5220,Day,12.3,68.5,986.1,,,0.33899999999999997,0.00039451821410565823,0.008,0.015954583668135038,0.006,0.007481203998136445,5.0,7.6,9.5,5279
